city,type,bedrooms,bathrooms,area,price
Colombo,house,2,2,4499,168700000.0
Galle,house,2,3,4358,78600000.0
Negombo,apartment,2,2,4423,102900000.0
Kandy,house,2,2,3505,63400000.0
Negombo,house,5,5,3847,80700000.0
Kandy,house,1,1,2311,40800000.0
Kurunegala,house,1,1,2068,28000000.0
Rajagiriya,house,3,3,1862,58900000.0
Galle,house,2,2,898,21000000.0
Dehiwala,house,5,4,2774,82200000.0
Galle,apartment,2,2,2707,60000000.0
Negombo,apartment,1,2,3164,73500000.0
Rajagiriya,house,1,1,3556,102400000.0
Colombo,house,1,2,4206,155800000.0
Kandy,apartment,5,3,4673,95900000.0
Nugegoda,house,3,2,3452,82000000.0
Kurunegala,apartment,3,4,1796,34500000.0
Kurunegala,house,2,1,1759,24100000.0
Negombo,house,3,1,4977,96400000.0
Nugegoda,house,5,4,4228,114100000.0
Battaramulla,house,5,5,3737,106500000.0
Negombo,house,3,4,2127,49000000.0
Galle,apartment,1,1,1152,27000000.0
Gampaha,land,0,0,7619,81000000.0
Nugegoda,house,1,1,3501,81300000.0
Gampaha,house,3,1,2229,37800000.0
Colombo,house,3,4,2657,103900000.0
Kandy,apartment,5,6,2066,54600000.0
Colombo,house,5,6,2475,102900000.0
Dehiwala,house,3,4,2370,69900000.0
Nugegoda,apartment,5,5,1172,47000000.0
Negombo,apartment,2,2,4760,110300000.0
Galle,land,0,0,5646,67100000.0
Gampaha,house,1,2,3542,58900000.0
Kurunegala,house,3,3,1317,23500000.0
Dehiwala,house,4,1,1512,46700000.0
Rajagiriya,apartment,4,2,946,41700000.0
Nugegoda,house,3,2,4939,124500000.0
Battaramulla,apartment,2,2,1118,36300000.0
Kurunegala,apartment,1,1,1294,20100000.0
Kandy,house,5,4,1847,42800000.0
Battaramulla,house,2,1,1040,27800000.0
Kandy,house,2,2,3478,57700000.0
Rajagiriya,house,3,2,1341,43100000.0
Negombo,house,2,2,2523,51900000.0
Battaramulla,house,1,2,2784,73700000.0
Colombo,house,5,6,2821,114600000.0
Gampaha,house,2,1,4769,77600000.0
Gampaha,house,4,2,2800,50800000.0
Kandy,house,5,3,4147,77300000.0
Kurunegala,apartment,2,1,3367,50300000.0
Battaramulla,apartment,1,1,2803,86400000.0
Kurunegala,apartment,2,3,1294,24800000.0
Kandy,apartment,5,4,1287,35800000.0
Negombo,apartment,4,2,1468,37800000.0
Negombo,house,1,2,2452,46400000.0
Rajagiriya,house,1,1,2564,72600000.0
Kurunegala,apartment,2,2,1731,29200000.0
Rajagiriya,house,5,5,4940,148700000.0
Kurunegala,house,5,4,3597,56900000.0
Battaramulla,apartment,5,1,3939,124200000.0
Kurunegala,apartment,3,1,1041,20400000.0
Galle,house,5,4,2922,58400000.0
Dehiwala,house,2,1,4218,104500000.0
Nugegoda,house,4,1,2400,64400000.0
Nugegoda,house,1,2,4475,106100000.0
Colombo,apartment,5,5,3671,166700000.0
Dehiwala,house,4,5,4664,133000000.0
Kandy,apartment,3,2,4461,92600000.0
Dehiwala,land,0,0,7138,130000000.0
Nugegoda,house,1,2,951,24200000.0
Galle,house,2,1,1502,28500000.0
Rajagiriya,apartment,3,1,1175,46400000.0
Kurunegala,apartment,5,5,4856,82000000.0
Kurunegala,house,3,1,1353,20900000.0
Kurunegala,house,3,3,2508,36700000.0
Gampaha,house,1,1,2091,34000000.0
Negombo,apartment,4,4,3829,96800000.0
Battaramulla,house,3,1,2298,59300000.0
Nugegoda,land,0,0,1978,33200000.0
Kandy,house,5,1,2889,56000000.0
Nugegoda,house,5,2,4422,106400000.0
Kurunegala,house,5,6,3290,54600000.0
Battaramulla,land,0,0,7223,123000000.0
Rajagiriya,house,4,5,3637,113600000.0
Kurunegala,house,3,2,3592,50100000.0
Colombo,apartment,5,2,3888,180100000.0
Dehiwala,house,1,1,2246,55900000.0
Gampaha,land,0,0,2343,23400000.0
Dehiwala,apartment,5,6,4084,141700000.0
Kurunegala,house,2,1,925,15300000.0
Galle,apartment,1,2,1224,28500000.0
Gampaha,apartment,5,5,4870,96900000.0
Dehiwala,apartment,2,1,2911,89300000.0
Battaramulla,house,4,1,3350,91300000.0
Nugegoda,apartment,3,2,913,32000000.0
Negombo,house,4,1,2202,45300000.0
Rajagiriya,house,5,1,2450,77300000.0
Gampaha,house,4,5,2721,53000000.0
Kurunegala,land,0,0,4655,39800000.0
Colombo,apartment,5,1,2198,105000000.0
Nugegoda,apartment,4,1,1247,43300000.0
Nugegoda,apartment,5,4,776,34300000.0
Gampaha,apartment,3,2,4392,82400000.0
Dehiwala,house,2,2,1836,50700000.0
Battaramulla,house,5,4,4213,114600000.0
Galle,house,1,1,3878,68400000.0
Colombo,house,1,2,4717,164000000.0
Galle,apartment,3,3,4726,106500000.0
Nugegoda,house,5,1,4624,113100000.0
Negombo,house,4,3,1746,41300000.0
Kurunegala,house,4,2,1567,26800000.0
Negombo,land,0,0,1104,14200000.0
Kandy,house,5,2,4947,90300000.0
Galle,house,5,5,2778,61700000.0
Battaramulla,house,2,3,3737,91300000.0
Rajagiriya,apartment,4,2,1898,71100000.0
Negombo,apartment,1,2,3333,73500000.0
Battaramulla,house,4,5,1919,56000000.0
Nugegoda,apartment,1,1,761,23900000.0
Kandy,house,1,2,4306,70700000.0
Battaramulla,apartment,1,1,924,28200000.0
Colombo,land,0,0,7426,180900000.0
Battaramulla,house,2,1,1196,32100000.0
Rajagiriya,house,5,6,1128,47200000.0
Colombo,house,1,2,1411,54300000.0
Kurunegala,house,2,1,3458,45000000.0
Galle,house,5,4,4919,93500000.0
Kurunegala,house,1,1,4508,53900000.0
Dehiwala,house,5,5,4130,113400000.0
Galle,land,0,0,3153,38300000.0
Rajagiriya,house,1,1,4408,121800000.0
Negombo,house,3,1,3728,70000000.0
Rajagiriya,house,5,4,4078,128400000.0
Kurunegala,house,5,3,1349,25900000.0
Colombo,land,0,0,6626,166900000.0
Dehiwala,house,4,3,4012,108500000.0
Colombo,house,3,4,4317,154400000.0
Dehiwala,apartment,3,2,4242,136000000.0
Galle,house,3,1,2629,50900000.0
Nugegoda,house,1,2,2484,62500000.0
Kandy,apartment,3,4,1583,39500000.0
Negombo,house,1,1,1573,30600000.0
Colombo,land,0,0,1707,43700000.0
Battaramulla,apartment,5,6,1426,54000000.0
Negombo,house,4,2,1107,27700000.0
Dehiwala,house,3,4,4705,122300000.0
Rajagiriya,apartment,2,1,1364,52100000.0
Kurunegala,house,4,2,1260,23600000.0
Negombo,house,2,2,823,19300000.0
Negombo,house,3,1,4429,83800000.0
Galle,apartment,4,1,4030,86900000.0
Rajagiriya,house,5,4,3712,120600000.0
Negombo,apartment,1,1,3544,80000000.0
Negombo,apartment,2,1,1378,34600000.0
Nugegoda,house,4,5,2027,56800000.0
Rajagiriya,house,3,2,1921,58700000.0
Dehiwala,land,0,0,3310,55100000.0
Battaramulla,apartment,2,3,3352,99200000.0
Rajagiriya,apartment,3,1,1272,50600000.0
Negombo,house,2,1,1926,37200000.0
Kurunegala,house,3,1,3150,42500000.0
Rajagiriya,house,2,1,1583,49800000.0
Galle,house,4,5,2097,44300000.0
Battaramulla,house,4,2,3398,93400000.0
Kandy,apartment,1,1,3934,77500000.0
Galle,house,4,3,2694,52700000.0
Colombo,house,3,4,4344,157700000.0
Negombo,house,4,4,1246,33400000.0
Negombo,apartment,3,4,4340,101600000.0
Gampaha,apartment,2,2,4436,86100000.0
Colombo,land,0,0,3173,76800000.0
Nugegoda,house,1,2,1397,36300000.0
Galle,apartment,1,1,2472,52400000.0
Dehiwala,apartment,3,1,3265,104300000.0
Kurunegala,apartment,5,1,4352,71300000.0
Battaramulla,apartment,2,2,4997,144200000.0
Kurunegala,house,5,2,798,19600000.0
Negombo,house,4,2,2010,45900000.0
Galle,house,3,3,4992,93400000.0
Dehiwala,apartment,5,3,4060,132300000.0
Colombo,apartment,1,1,2604,113500000.0
Rajagiriya,house,2,2,2433,76600000.0
Rajagiriya,house,2,2,3022,86200000.0
Negombo,house,5,1,3013,62900000.0
Gampaha,house,5,4,4206,71000000.0
Battaramulla,land,0,0,7874,129100000.0
Kandy,land,0,0,4889,55200000.0
Colombo,house,4,2,1453,58400000.0
Rajagiriya,house,5,4,4537,134300000.0
Negombo,apartment,2,2,2355,55700000.0
Battaramulla,house,1,1,4603,115300000.0
Negombo,house,5,4,4757,97200000.0
Dehiwala,house,4,1,2248,60900000.0
Kandy,house,5,5,4172,82400000.0
Gampaha,house,4,2,4409,73800000.0
Kurunegala,land,0,0,3683,32100000.0
Battaramulla,apartment,1,2,4853,137400000.0
Kandy,house,5,3,1807,38600000.0
Kurunegala,land,0,0,8283,69400000.0
Kurunegala,house,4,5,4383,65600000.0
Kandy,house,3,1,1354,26900000.0
Galle,house,5,6,3028,61800000.0
Kurunegala,house,3,4,1674,29300000.0
Rajagiriya,house,5,1,1638,54400000.0
Negombo,house,3,3,1160,28500000.0
Dehiwala,house,5,3,2552,74500000.0
Negombo,house,2,3,3001,57900000.0
Nugegoda,apartment,2,3,940,32900000.0
Rajagiriya,apartment,4,1,4908,166700000.0
Dehiwala,house,5,3,3997,106400000.0
Dehiwala,house,5,5,2972,86800000.0
Kandy,house,5,3,3633,67600000.0
Kandy,apartment,2,3,852,22600000.0
Nugegoda,apartment,1,1,3535,101200000.0
Colombo,house,3,4,4275,164400000.0
Negombo,house,2,3,2663,56000000.0
Negombo,land,0,0,5137,66800000.0
Gampaha,house,4,5,4499,81200000.0
Dehiwala,land,0,0,3192,55600000.0
Kandy,house,4,3,3718,70700000.0
Kurunegala,house,4,1,3851,51900000.0
Gampaha,house,5,1,3781,63900000.0
Gampaha,house,5,6,1628,39500000.0
Dehiwala,apartment,5,6,1444,57500000.0
Nugegoda,apartment,4,5,2503,81200000.0
Negombo,house,4,4,1609,40100000.0
Nugegoda,apartment,3,1,1076,34600000.0
Gampaha,apartment,5,5,2714,59200000.0
Kurunegala,house,5,4,4787,69100000.0
Galle,house,2,3,1797,35400000.0
Colombo,house,1,2,2487,92900000.0
Kurunegala,apartment,2,2,3202,53400000.0
Gampaha,land,0,0,5833,61900000.0
Galle,house,5,4,935,27100000.0
Kurunegala,house,4,4,3769,57500000.0
Dehiwala,apartment,5,5,2184,77200000.0
Kurunegala,house,3,1,1224,21200000.0
Dehiwala,land,0,0,3437,60500000.0
Negombo,land,0,0,8196,105600000.0
Kurunegala,house,4,2,1408,25900000.0
Kandy,house,4,5,995,26400000.0
Battaramulla,house,1,1,2934,71400000.0
Kurunegala,house,4,2,1878,30200000.0
Kurunegala,house,4,5,3378,52000000.0
Nugegoda,house,3,1,2722,70300000.0
Kandy,house,5,4,961,26000000.0
Nugegoda,apartment,5,3,3747,114500000.0
Battaramulla,house,3,2,1710,46300000.0
Kandy,apartment,2,1,3184,67300000.0
Nugegoda,house,2,2,1257,34300000.0
Nugegoda,house,4,5,2943,81300000.0
Dehiwala,house,4,4,3773,107600000.0
Dehiwala,apartment,3,3,1094,40000000.0
Battaramulla,house,2,1,4572,111700000.0
Battaramulla,house,3,3,4516,118700000.0
Battaramulla,house,2,3,4259,110100000.0
Battaramulla,land,0,0,2777,48600000.0
Nugegoda,house,3,3,3215,84800000.0
Nugegoda,house,5,1,818,26000000.0
Colombo,apartment,4,3,4555,202200000.0
Rajagiriya,land,0,0,5554,113400000.0
Kandy,house,1,1,4734,79100000.0
Negombo,apartment,3,4,3432,79200000.0
Battaramulla,house,1,1,1005,27300000.0
Negombo,house,5,4,2446,55000000.0
Kurunegala,house,3,4,3844,54100000.0
Kurunegala,house,4,1,3526,47900000.0
Rajagiriya,apartment,5,5,4868,176200000.0
Gampaha,house,2,1,3005,47300000.0
Rajagiriya,house,4,3,1143,42500000.0
Galle,apartment,5,6,826,30000000.0
Kurunegala,apartment,1,2,4584,67800000.0
Rajagiriya,house,4,1,1504,49800000.0
Negombo,house,1,1,4225,81600000.0
Nugegoda,house,1,2,1367,34000000.0
Kandy,house,5,1,3148,58000000.0
Gampaha,apartment,3,1,3829,76600000.0
Dehiwala,house,4,4,1310,43300000.0
Galle,house,1,1,3795,68600000.0
Dehiwala,apartment,2,1,4216,124200000.0
Nugegoda,house,3,4,949,31700000.0
Colombo,house,3,4,3273,119000000.0
Rajagiriya,land,0,0,8578,165300000.0
Galle,house,2,3,2483,48800000.0
Kurunegala,apartment,3,3,3461,55200000.0
Negombo,apartment,1,1,2284,53500000.0
Gampaha,house,4,3,1764,33800000.0
Gampaha,house,3,1,3236,55700000.0
Negombo,house,3,2,3546,68600000.0
Nugegoda,land,0,0,5406,83200000.0
Colombo,apartment,4,3,2229,98100000.0
Nugegoda,house,3,2,1354,36600000.0
Dehiwala,house,3,1,2828,79000000.0
Rajagiriya,land,0,0,4300,80900000.0
Negombo,house,1,2,1033,21400000.0
Colombo,house,4,1,2803,100500000.0
Gampaha,house,3,3,4439,73400000.0
Dehiwala,house,5,5,3284,95400000.0
Dehiwala,house,3,4,2147,65200000.0
Gampaha,apartment,3,2,3948,76100000.0
Negombo,apartment,3,4,4483,105100000.0
Gampaha,apartment,3,1,2904,58200000.0
Kurunegala,house,3,1,1110,18600000.0
Battaramulla,house,5,4,3794,103700000.0
Kurunegala,house,4,3,4791,68700000.0
Kurunegala,house,1,2,2256,29600000.0
Nugegoda,land,0,0,5590,89500000.0
Colombo,house,4,2,3231,124000000.0
Kandy,house,2,2,3853,68500000.0
Kandy,apartment,2,1,4659,89900000.0
Colombo,apartment,1,2,987,45300000.0
Dehiwala,apartment,2,2,2482,79800000.0
Negombo,apartment,2,1,1547,36600000.0
Dehiwala,house,3,2,2204,64200000.0
Dehiwala,house,3,3,885,28900000.0
Colombo,apartment,3,2,3322,142000000.0
Gampaha,apartment,2,3,4776,93600000.0
Kurunegala,house,2,2,3208,44400000.0
Nugegoda,house,4,3,4084,105400000.0
Battaramulla,house,3,2,1450,40900000.0
Nugegoda,apartment,1,1,1551,43900000.0
Battaramulla,house,1,2,3715,95100000.0
Rajagiriya,house,1,1,3542,98300000.0
Colombo,house,1,1,4405,155300000.0
Kurunegala,apartment,1,1,2612,40800000.0
Kandy,house,5,6,4001,76000000.0
Battaramulla,apartment,2,1,4721,136700000.0
Colombo,house,4,3,2438,92400000.0
Battaramulla,house,5,4,3083,87500000.0
Negombo,apartment,1,2,3090,68500000.0
Battaramulla,apartment,5,5,3490,115200000.0
Rajagiriya,house,5,1,4095,120000000.0
Nugegoda,house,4,1,1577,43100000.0
Kandy,land,0,0,1844,21300000.0
Colombo,house,5,6,4280,165400000.0
Kandy,apartment,4,3,3881,87300000.0
Dehiwala,house,5,5,3733,104400000.0
Kandy,house,4,3,946,24600000.0
Kandy,house,1,2,3225,54800000.0
Kurunegala,apartment,3,1,1324,24600000.0
Nugegoda,house,3,4,4170,100100000.0
Colombo,house,5,3,1132,50400000.0
Galle,house,2,2,2756,51500000.0
Galle,house,2,3,3829,71700000.0
Colombo,apartment,3,2,3936,170800000.0
Kandy,house,2,3,4864,87100000.0
Kurunegala,apartment,1,1,4204,66200000.0
Rajagiriya,house,4,2,3044,91000000.0
Nugegoda,house,5,3,2389,68500000.0
Nugegoda,house,1,1,2654,61900000.0
Kandy,house,1,1,2957,50800000.0
Galle,land,0,0,8639,105000000.0
Dehiwala,house,3,3,3667,102400000.0
Nugegoda,house,5,6,1972,61400000.0
Gampaha,house,5,1,2300,42300000.0
Battaramulla,house,1,2,4005,99800000.0
Rajagiriya,house,4,1,2179,65500000.0
Battaramulla,land,0,0,3882,63900000.0
Kurunegala,apartment,4,4,4054,65300000.0
Gampaha,house,3,2,2221,41600000.0
Rajagiriya,house,5,1,1726,55600000.0
Nugegoda,house,2,2,2299,58000000.0
Colombo,house,3,2,3106,117400000.0
Gampaha,house,2,3,3684,59200000.0
Colombo,house,1,1,3866,140200000.0
Colombo,house,4,4,3817,145200000.0
Battaramulla,apartment,3,2,2031,63600000.0
Rajagiriya,land,0,0,3373,67000000.0
Colombo,house,4,3,3675,134100000.0
Colombo,land,0,0,5590,135400000.0
Kandy,house,2,2,2487,44800000.0
Colombo,house,2,1,2550,91600000.0
Rajagiriya,apartment,5,2,3681,132700000.0
Nugegoda,house,5,5,2305,68700000.0
Nugegoda,apartment,3,2,2694,82700000.0
Galle,land,0,0,1746,21500000.0
Nugegoda,apartment,2,2,1768,55500000.0
Kandy,house,1,2,2292,41700000.0
Gampaha,apartment,4,4,4623,95400000.0
Nugegoda,apartment,3,1,1181,39500000.0
Dehiwala,apartment,4,4,2844,91600000.0
Nugegoda,house,3,1,1549,40600000.0
Kurunegala,house,3,3,4554,64900000.0
Battaramulla,house,5,2,4882,122100000.0
Battaramulla,apartment,5,4,3512,116500000.0
Galle,house,3,1,2962,56500000.0
Battaramulla,apartment,4,5,1271,46900000.0
Gampaha,apartment,1,1,2469,44600000.0
Dehiwala,house,2,3,2359,67900000.0
Kandy,apartment,1,2,2886,58900000.0
Negombo,house,4,2,2189,48900000.0
Colombo,house,2,3,3644,129600000.0
Dehiwala,apartment,3,1,4117,127900000.0
Kandy,apartment,5,5,1045,31400000.0
Battaramulla,apartment,5,3,4625,137000000.0
Galle,house,2,1,979,20400000.0
Rajagiriya,land,0,0,5457,102000000.0
Galle,house,2,3,4606,83300000.0
Battaramulla,house,2,1,4257,107800000.0
Kurunegala,house,1,1,4749,59300000.0
Battaramulla,house,1,1,3727,87800000.0
Colombo,apartment,4,2,3828,160800000.0
Negombo,apartment,2,2,4121,92800000.0
Rajagiriya,house,2,3,2169,65500000.0
Dehiwala,house,3,4,2220,63800000.0
Gampaha,apartment,2,2,4728,89400000.0
Negombo,house,1,1,1930,36900000.0
Kandy,apartment,4,1,3985,85000000.0
Kandy,land,0,0,4998,54700000.0
Colombo,apartment,3,2,3818,168800000.0
Dehiwala,apartment,3,2,1985,63900000.0
Kurunegala,apartment,1,1,2642,40300000.0
Nugegoda,apartment,5,2,2698,83400000.0
Gampaha,house,4,1,3275,56900000.0
Kandy,apartment,5,6,2196,55000000.0
Dehiwala,house,1,1,1314,34800000.0
Dehiwala,apartment,5,3,3863,128400000.0
Galle,land,0,0,2636,32700000.0
Colombo,apartment,5,2,2848,129700000.0
Nugegoda,apartment,1,1,1008,30400000.0
Rajagiriya,house,5,4,3126,102200000.0
Galle,house,2,1,4116,75100000.0
Kandy,house,1,2,1537,27000000.0
Nugegoda,house,1,1,4771,117800000.0
Kurunegala,house,5,6,2162,39900000.0
Rajagiriya,house,4,5,3298,105400000.0
Kurunegala,house,3,4,4892,67600000.0
Gampaha,house,3,1,4067,64100000.0
Rajagiriya,house,5,3,4651,141600000.0
Galle,house,2,3,2318,47600000.0
Negombo,house,1,2,4268,84200000.0
Negombo,land,0,0,8606,113000000.0
Kurunegala,apartment,4,5,4917,85100000.0
Gampaha,house,1,2,2308,37800000.0
Kurunegala,apartment,4,2,1764,33300000.0
Negombo,house,1,2,3856,74500000.0
Rajagiriya,house,2,2,3793,114800000.0
Galle,house,2,2,1025,23100000.0
Kurunegala,house,5,5,2174,39800000.0
Negombo,apartment,2,2,3835,88700000.0
Nugegoda,apartment,5,1,1818,56000000.0
Rajagiriya,house,4,4,2942,93300000.0
Rajagiriya,house,5,1,2575,82000000.0
Negombo,apartment,3,1,1092,27900000.0
Galle,house,2,1,4222,73300000.0
Rajagiriya,apartment,2,1,2948,103900000.0
Rajagiriya,house,4,3,2816,91200000.0
Dehiwala,house,1,1,2804,73700000.0
Galle,house,3,1,3371,64800000.0
Nugegoda,apartment,3,1,1273,42100000.0
Nugegoda,house,3,1,2269,59700000.0
Rajagiriya,house,3,4,2018,68100000.0
Negombo,apartment,4,1,2577,64900000.0
Colombo,house,4,4,2523,94500000.0
Rajagiriya,house,1,1,2235,64700000.0
Kandy,house,1,1,2665,45100000.0
Battaramulla,apartment,2,2,2326,73400000.0
Negombo,house,1,1,1958,38000000.0
Battaramulla,house,2,1,2912,76700000.0
Kandy,house,1,1,2559,41500000.0
Dehiwala,apartment,4,2,2178,74900000.0
Nugegoda,house,3,4,3644,96400000.0
Nugegoda,apartment,2,1,4186,121300000.0
Nugegoda,apartment,4,2,2700,78600000.0
Nugegoda,apartment,3,1,2763,81600000.0
Galle,land,0,0,6643,75900000.0
Gampaha,house,5,3,2888,52800000.0
Dehiwala,house,5,3,1860,55700000.0
Kurunegala,apartment,5,5,2313,46400000.0
Kandy,house,4,1,2133,42600000.0
Galle,apartment,5,3,3717,82200000.0
Colombo,apartment,2,2,1853,85500000.0
Dehiwala,house,3,3,1141,34900000.0
Colombo,house,2,2,4350,154100000.0
Gampaha,land,0,0,8885,93600000.0
Kandy,apartment,4,5,1084,32700000.0
Battaramulla,house,3,4,1690,47000000.0
Galle,house,5,5,3200,65800000.0
Colombo,house,4,5,4416,163400000.0
Gampaha,house,3,2,4523,76100000.0
Rajagiriya,house,2,2,3724,109200000.0
Colombo,house,1,1,2360,81100000.0
Battaramulla,house,5,3,2881,78200000.0
Dehiwala,apartment,5,5,2465,83200000.0
Galle,apartment,2,2,3800,84800000.0
Gampaha,apartment,5,3,915,26800000.0
Gampaha,house,2,1,3012,51500000.0
Battaramulla,apartment,2,1,2869,87900000.0
Dehiwala,apartment,3,1,3745,122900000.0
Negombo,land,0,0,2627,34200000.0
Galle,apartment,1,1,1670,37500000.0
Kurunegala,house,4,3,1087,22400000.0
Colombo,house,1,1,3578,124500000.0
Negombo,apartment,5,1,3106,73600000.0
Battaramulla,house,5,1,3808,101600000.0
Negombo,land,0,0,4676,59000000.0
Gampaha,house,4,4,2822,53900000.0
Colombo,apartment,3,2,1434,69900000.0
Kurunegala,house,5,4,1483,29800000.0
Negombo,apartment,3,4,2482,62300000.0
Kurunegala,house,4,5,1237,24900000.0
Rajagiriya,apartment,5,1,2141,77100000.0
Colombo,house,5,1,1227,51100000.0
Colombo,apartment,2,1,4147,185300000.0
Negombo,apartment,3,4,1904,50000000.0
Negombo,apartment,3,4,917,28000000.0
Kurunegala,house,3,2,827,16000000.0
Nugegoda,apartment,1,2,1314,40700000.0
Nugegoda,house,5,6,4088,103900000.0
Negombo,land,0,0,4645,61300000.0
Kurunegala,house,4,2,4016,57800000.0
Rajagiriya,house,3,2,2329,72400000.0
Dehiwala,house,4,2,3140,85600000.0
Kandy,apartment,2,2,1524,34800000.0
Gampaha,apartment,3,1,2970,59900000.0
Colombo,apartment,4,5,3731,162000000.0
Gampaha,house,2,3,4900,77800000.0
Colombo,house,1,1,4992,171400000.0
Galle,house,5,6,3087,68800000.0
Gampaha,apartment,5,2,776,23400000.0
Battaramulla,house,2,2,1016,30600000.0
Galle,house,3,2,4846,91600000.0
Galle,apartment,1,2,4661,93900000.0
Kurunegala,apartment,1,1,3136,46700000.0
Nugegoda,apartment,3,2,1153,37500000.0
Nugegoda,apartment,2,1,4956,142800000.0
Rajagiriya,house,4,1,4073,126000000.0
Rajagiriya,apartment,5,2,3761,130900000.0
Negombo,house,1,1,1883,36300000.0
Rajagiriya,land,0,0,7010,142700000.0
Gampaha,land,0,0,9418,103800000.0
Nugegoda,apartment,1,1,2216,66600000.0
Negombo,land,0,0,6148,79200000.0
Galle,house,1,2,4701,81800000.0
Nugegoda,apartment,1,2,4312,119500000.0
Dehiwala,house,3,1,3681,94300000.0
Kandy,house,1,2,2867,47200000.0
Galle,apartment,4,1,4431,94100000.0
Galle,apartment,2,1,3912,85800000.0
Nugegoda,apartment,4,4,3993,123200000.0
Battaramulla,house,1,1,2551,63200000.0
Galle,apartment,1,2,4621,101200000.0
Colombo,house,4,5,1102,48300000.0
Dehiwala,house,2,1,1866,49700000.0
Negombo,apartment,4,5,2978,77200000.0
Battaramulla,house,2,2,4579,109600000.0
Galle,house,4,3,977,25800000.0
Kurunegala,apartment,1,1,1448,22700000.0
Nugegoda,apartment,1,2,3664,105200000.0
Kurunegala,apartment,5,4,2093,39700000.0
Rajagiriya,apartment,4,1,3192,112400000.0
Galle,house,1,2,2487,46700000.0
Nugegoda,apartment,1,2,2846,81300000.0
Gampaha,house,5,1,2853,50400000.0
Nugegoda,apartment,1,1,3982,112500000.0
Colombo,house,3,4,3571,137400000.0
Kurunegala,apartment,5,3,3166,53900000.0
Rajagiriya,apartment,3,1,1551,60400000.0
Galle,house,2,3,1920,36800000.0
Galle,apartment,4,5,4992,107700000.0
Kandy,apartment,4,5,3520,80900000.0
Colombo,house,5,4,3436,130600000.0
Colombo,house,2,3,1155,48600000.0
Rajagiriya,apartment,5,1,912,39600000.0
Rajagiriya,house,1,1,1148,34200000.0
Dehiwala,apartment,3,1,989,33600000.0
Colombo,house,2,2,2856,104000000.0
Galle,apartment,2,1,4658,100500000.0
Kandy,land,0,0,6137,68800000.0
Negombo,house,5,2,1778,43400000.0
Dehiwala,house,5,5,4179,118100000.0
Gampaha,apartment,2,1,1896,38100000.0
Dehiwala,house,4,3,1779,54600000.0
Colombo,apartment,1,1,4119,174300000.0
Rajagiriya,house,2,2,1555,49200000.0
Gampaha,house,4,5,3897,69600000.0
Kurunegala,house,2,2,1066,17000000.0
Galle,house,4,1,1245,28200000.0
Dehiwala,house,4,1,3117,82900000.0
Kurunegala,house,5,4,4472,66400000.0
Negombo,land,0,0,8235,105800000.0
Gampaha,land,0,0,7136,76700000.0
Battaramulla,house,3,2,3224,81600000.0
Kandy,house,3,1,3851,67000000.0
Battaramulla,apartment,2,3,1378,47200000.0
Kurunegala,apartment,5,4,3608,63000000.0
Rajagiriya,house,2,1,4669,129000000.0
Gampaha,house,1,1,1584,27400000.0
Battaramulla,house,1,2,3179,83500000.0
Battaramulla,house,2,2,1929,50100000.0
Kandy,apartment,3,4,4340,89300000.0
Colombo,house,5,5,1856,76600000.0
Gampaha,house,1,2,1361,23900000.0
Negombo,house,2,3,2087,45000000.0
Colombo,house,4,3,2864,106900000.0
